# amide: ROI Analysis File - generated on Fri Aug 20 21:23:56 2010
#
# Study:	XXXXXXXXXXXX
#
# ROI:	tumor	Type:	ellipsoid
#   Data Set:	XXXXXXXXXXXX	Scaling Factor:	1
#   Frame 0, Gate 0
#      Value	      Weight	      X (mm)	      Y (mm)	      Z (mm)
     1.62382	           1	    -113.867	     19.3359	           0
     1.62335	           1	    -105.273	     36.5234	        4.25
     1.62323	           1	     -109.57	     40.8203	          17
      1.6223	           1	    -113.867	     40.8203	           0
     1.62198	           1	     -109.57	     27.9297	       -4.25
     1.62014	           1	    -118.164	     23.6328	           0
        1.62	           1	    -118.164	     23.6328	        -8.5
     1.61968	           1	    -105.273	     32.2266	        42.5
     1.61945	           1	    -139.648	     27.9297	          34
     1.61781	           1	    -105.273	     23.6328	       12.75
     1.61756	           1	    -118.164	     23.6328	          51
     1.61752	           1	    -122.461	     10.7422	       12.75
     1.61571	           1	    -113.867	     15.0391	       12.75
      1.6157	           1	    -131.055	     27.9297	        -8.5
     1.61468	           1	    -122.461	     6.44531	          17
     1.61355	           1	    -139.648	     10.7422	       29.75
      1.6108	           1	     -109.57	     15.0391	          17
     1.61066	           1	    -118.164	     27.9297	        -8.5
     1.60971	           1	     -109.57	     10.7422	        25.5
     1.60798	           1	    -131.055	     23.6328	       -4.25
     1.60767	           1	    -135.352	     19.3359	        42.5
     1.60766	           1	    -131.055	     36.5234	        25.5
     1.60577	           1	    -118.164	     32.2266	        42.5
     1.60518	           1	    -139.648	     19.3359	          34
     1.60489	           1	    -118.164	     6.44531	        25.5
     1.60477	           1	     -109.57	     27.9297	           0
     1.60461	           1	    -135.352	     27.9297	         8.5
     1.60436	           1	    -122.461	     40.8203	        4.25
     1.60405	           1	    -118.164	     40.8203	       12.75
     1.60352	           1	    -113.867	     36.5234	        42.5
     1.60318	           1	    -118.164	     10.7422	       12.75
      1.6022	           1	    -113.867	     6.44531	          34
     1.60122	           1	    -143.945	     19.3359	          17
     1.59934	           1	    -131.055	     23.6328	        -8.5
     1.59913	           1	    -113.867	     10.7422	        42.5
      1.5989	           1	     -109.57	     15.0391	        42.5
     1.59849	           1	    -126.758	     23.6328	       46.75
     1.59815	           1	     -109.57	     36.5234	        42.5
     1.59775	           1	    -122.461	     6.44531	        42.5
     1.59752	           1	    -139.648	     23.6328	          17
     1.59688	           1	    -139.648	     23.6328	       12.75
     1.59583	           1	    -139.648	     23.6328	        25.5
     1.59563	           1	    -118.164	     27.9297	       -4.25
     1.59521	           1	    -131.055	     2.14844	          34
     1.59436	           1	    -122.461	     27.9297	          51
     1.59353	           1	    -139.648	     19.3359	         8.5
     1.59348	           1	    -105.273	     40.8203	        4.25
     1.59296	           1	    -122.461	     40.8203	          17
     1.59282	           1	     -109.57	     15.0391	        4.25
     1.59194	           1	    -135.352	     6.44531	       21.25
     1.59167	           1	    -126.758	     27.9297	           0
     1.59142	           1	    -105.273	     40.8203	         8.5
     1.59129	           1	    -118.164	     6.44531	       38.25
     1.59078	           1	    -126.758	     27.9297	        -8.5
     1.59078	           1	     -109.57	     19.3359	       -4.25
     1.59067	           1	    -122.461	     6.44531	       46.75
      1.5905	           1	    -126.758	     36.5234	       29.75
     1.59046	           1	    -135.352	     23.6328	       38.25
     1.59037	           1	    -118.164	     36.5234	           0
     1.59029	           1	    -131.055	     27.9297	       38.25
     1.58943	           1	    -122.461	     19.3359	       -4.25
      1.5892	           1	    -122.461	     40.8203	         8.5
     1.58907	           1	    -118.164	     40.8203	           0
     1.58886	           1	    -113.867	     36.5234	       -4.25
     1.58881	           1	    -118.164	     32.2266	       -4.25
     1.58864	           1	    -135.352	     6.44531	       29.75
     1.58782	           1	     -109.57	     27.9297	       55.25
     1.58749	           1	    -131.055	     23.6328	        4.25
     1.58685	           1	    -126.758	     27.9297	         -17
     1.58602	           1	    -131.055	     27.9297	       -4.25
     1.58462	           1	     -109.57	     23.6328	       38.25
     1.58457	           1	    -113.867	     27.9297	           0
     1.58422	           1	    -105.273	     32.2266	         8.5
     1.58342	           1	    -122.461	     23.6328	        -8.5
     1.58314	           1	    -118.164	     27.9297	      -12.75
     1.58302	           1	    -122.461	     27.9297	        -8.5
     1.58138	           1	    -135.352	     27.9297	          17
     1.58134	           1	    -135.352	     6.44531	       38.25
     1.58121	           1	    -131.055	     19.3359	       46.75
      1.5806	           1	    -131.055	     15.0391	        4.25
     1.58059	           1	    -113.867	     23.6328	       55.25
      1.5805	           1	    -126.758	     6.44531	       46.75
      1.5799	           1	    -126.758	     36.5234	          17
     1.57925	           1	    -126.758	     2.14844	        25.5
     1.57794	           1	     -109.57	     36.5234	       38.25
     1.57794	           1	    -118.164	     10.7422	        4.25
     1.57738	           1	    -126.758	     23.6328	        -8.5
     1.57728	           1	    -122.461	     10.7422	        4.25
     1.57694	           1	    -135.352	     6.44531	          17
     1.57689	           1	    -122.461	     27.9297	           0
     1.57652	           1	    -105.273	     32.2266	          34
     1.57652	           1	    -126.758	     23.6328	       -4.25
     1.57636	           1	    -122.461	     40.8203	       21.25
     1.57625	           1	    -139.648	     27.9297	       29.75
      1.5758	           1	    -113.867	     23.6328	        -8.5
     1.57427	           1	    -126.758	     32.2266	       38.25
      1.5738	           1	    -105.273	     32.2266	       21.25
     1.57298	           1	    -135.352	     19.3359	        4.25
     1.57281	           1	    -105.273	     27.9297	          51
     1.57274	           1	    -122.461	     23.6328	       -4.25
     1.57263	           1	    -135.352	     32.2266	        25.5
      1.5723	           1	    -118.164	     6.44531	       46.75
     1.57034	           1	    -113.867	     32.2266	           0
     1.56981	           1	    -122.461	     10.7422	         8.5
     1.56941	           1	    -135.352	     27.9297	       12.75
       1.569	           1	    -118.164	     27.9297	       55.25
     1.56875	           1	    -135.352	     15.0391	         8.5
      1.5684	           1	    -126.758	     36.5234	          34
     1.56839	           1	     -109.57	     19.3359	           0
     1.56808	           1	    -122.461	     6.44531	       21.25
     1.56785	           1	     -109.57	     36.5234	           0
     1.56656	           1	    -105.273	     27.9297	       46.75
     1.56629	           1	    -126.758	     36.5234	         8.5
     1.56537	           1	    -143.945	     19.3359	        25.5
     1.56465	           1	    -126.758	     10.7422	         8.5
     1.56389	           1	     -109.57	     15.0391	         8.5
     1.56366	           1	    -113.867	     6.44531	       29.75
     1.56297	           1	    -118.164	     40.8203	       21.25
     1.56226	           1	    -113.867	     27.9297	        -8.5
     1.56205	           1	    -118.164	     36.5234	       -4.25
     1.56097	           1	     -109.57	     32.2266	       -4.25
     1.56071	           1	    -135.352	     32.2266	       29.75
     1.56059	           1	    -113.867	     36.5234	       38.25
     1.56035	           1	    -118.164	     36.5234	        42.5
     1.56013	           1	    -118.164	     19.3359	        -8.5
      1.5601	           1	    -139.648	     15.0391	          34
        1.56	           1	    -131.055	     32.2266	          17
     1.55961	           1	    -113.867	     32.2266	       55.25
     1.55889	    0.828125	    -148.242	     15.0391	       21.25
      1.5584	           1	     -109.57	     36.5234	       29.75
     1.55725	           1	    -126.758	     27.9297	       -4.25
     1.55551	           1	    -126.758	     36.5234	        4.25
     1.55525	           1	     -109.57	     10.7422	       38.25
     1.55513	           1	    -118.164	     27.9297	           0
      1.5536	           1	    -122.461	     27.9297	        42.5
     1.55355	           1	    -118.164	     10.7422	          51
      1.5535	           1	    -118.164	     32.2266	        -8.5
     1.55323	           1	     -109.57	     32.2266	           0
     1.55186	           1	    -139.648	     10.7422	          34
     1.55155	           1	    -126.758	     23.6328	         -17
     1.55052	           1	    -126.758	     10.7422	       12.75
     1.55048	           1	    -118.164	     6.44531	        42.5
     1.54956	           1	    -105.273	     23.6328	        42.5
     1.54943	           1	    -118.164	     15.0391	          51
     1.54934	           1	    -105.273	     27.9297	          17
     1.54922	         0.5	    -148.242	     10.7422	       21.25
     1.54891	           1	    -105.273	     32.2266	       38.25
      1.5488	           1	    -135.352	     23.6328	        4.25
     1.54876	           1	    -126.758	     19.3359	      -12.75
      1.5487	           1	    -105.273	     27.9297	          34
     1.54714	           1	    -126.758	     2.14844	          34
     1.54666	           1	    -105.273	     27.9297	       21.25
      1.5465	           1	    -118.164	     15.0391	       -4.25
     1.54649	           1	    -105.273	     32.2266	          17
     1.54646	           1	    -118.164	     36.5234	       38.25
     1.54538	    0.484375	    -148.242	     10.7422	        25.5
     1.54488	           1	    -122.461	     36.5234	          34
     1.54397	           1	     -109.57	     40.8203	           0
     1.54384	           1	    -131.055	     2.14844	        25.5
     1.54332	           1	    -135.352	     32.2266	       21.25
     1.54252	           1	    -126.758	     19.3359	       -4.25
     1.54218	           1	    -122.461	     32.2266	       46.75
     1.54098	           1	    -135.352	     15.0391	       46.75
     1.54094	           1	    -118.164	     32.2266	           0
     1.54038	           1	    -126.758	     27.9297	       46.75
     1.54025	           1	    -122.461	     27.9297	       -4.25
     1.53967	           1	    -131.055	     27.9297	        4.25
     1.53912	           1	    -118.164	     6.44531	       21.25
     1.53887	           1	    -139.648	     27.9297	       21.25
     1.53856	           1	    -122.461	     19.3359	      -12.75
     1.53763	           1	     -109.57	     23.6328	       55.25
     1.53732	           1	     -109.57	     10.7422	       46.75
     1.53726	           1	    -118.164	     15.0391	           0
     1.53721	           1	    -105.273	     23.6328	       46.75
     1.53688	           1	    -131.055	     27.9297	           0
     1.53688	           1	    -131.055	     32.2266	         8.5
     1.53673	           1	    -122.461	     27.9297	         -17
