# amide: ROI Analysis File - generated on Fri Aug 20 14:32:50 2010
#
# Study:	XXXXXXXXXXXX
#
# ROI:	tumor	Type:	ellipsoid
#   Data Set:	XXXXXXXXXXXX	Scaling Factor:	1
#   Frame 0, Gate 0
#      Value	      Weight	      X (mm)	      Y (mm)	      Z (mm)
     3.09219	           1	     148.242	    -23.6328	          17
     3.09193	    0.890625	     105.273	    -36.5234	       -42.5
     3.09095	           1	     143.945	    -19.3359	         8.5
     3.09048	           1	     161.133	     10.7422	       21.25
     3.09019	           1	     83.7891	    -19.3359	      -12.75
     3.09014	           1	     135.352	    -15.0391	          17
     3.08953	           1	      109.57	    -10.7422	        59.5
     3.08923	           1	     139.648	     19.3359	         8.5
     3.08899	           1	     135.352	     10.7422	        59.5
     3.08874	           1	     105.273	     10.7422	         -17
     3.08838	           1	     113.867	     58.0078	        4.25
     3.08741	           1	     113.867	     6.44531	      -46.75
     3.08695	           1	     75.1953	     27.9297	           0
     3.08664	           1	     118.164	    -45.1172	         8.5
     3.08661	           1	     79.4922	     32.2266	      -21.25
     3.08563	           1	     100.977	     6.44531	        59.5
      3.0855	           1	     100.977	     19.3359	         8.5
     3.08547	           1	     143.945	    -15.0391	        25.5
     3.08522	           1	     105.273	    -40.8203	       -4.25
     3.08501	           1	     83.7891	     19.3359	       -42.5
     3.08415	           1	     88.0859	    -19.3359	       21.25
     3.08348	           1	     122.461	    -15.0391	       -42.5
     3.08166	           1	     152.539	     6.44531	        42.5
      3.0816	           1	     113.867	     2.14844	      -46.75
     3.08138	           1	     100.977	    -10.7422	       29.75
     3.08137	           1	     126.758	    -10.7422	          17
     3.08111	           1	     83.7891	    -15.0391	      -21.25
     3.08033	           1	     79.4922	     36.5234	         8.5
     3.07986	           1	     131.055	     49.4141	       29.75
      3.0795	           1	     113.867	    -15.0391	       55.25
     3.07929	           1	     143.945	    -36.5234	         -17
     3.07906	           1	      109.57	     23.6328	      -12.75
     3.07818	           1	     79.4922	     32.2266	         -17
     3.07784	           1	     113.867	    -45.1172	       -4.25
     3.07704	           1	     118.164	    -15.0391	           0
     3.07485	           1	     88.0859	    -27.9297	      -12.75
     3.07276	           1	     88.0859	     53.7109	       12.75
     3.07248	           1	     156.836	    -15.0391	           0
     3.07238	           1	     96.6797	    -32.2266	       21.25
     3.07174	           1	     122.461	    -15.0391	          51
     3.07123	           1	      109.57	    -36.5234	         -17
     3.07063	           1	     139.648	     6.44531	       12.75
     3.06946	           1	     105.273	     45.1172	        -8.5
      3.0683	           1	     100.977	     6.44531	       38.25
     3.06808	           1	     92.3828	    -6.44531	         -51
     3.06793	           1	     131.055	    -15.0391	           0
     3.06765	           1	     113.867	    -27.9297	       38.25
     3.06763	           1	     79.4922	     32.2266	       -4.25
     3.06711	           1	     139.648	    -27.9297	        25.5
     3.06562	           1	     131.055	     19.3359	       -42.5
      3.0654	           1	     143.945	     15.0391	         8.5
     3.06514	           1	     118.164	    -40.8203	       12.75
     3.06499	           1	     156.836	     23.6328	      -29.75
     3.06452	           1	     79.4922	     36.5234	       12.75
      3.0645	           1	     122.461	     10.7422	       -4.25
     3.06418	           1	     118.164	     10.7422	      -46.75
     3.06389	           1	     135.352	    -19.3359	       -42.5
     3.06361	    0.828125	     70.8984	     40.8203	       12.75
     3.06279	           1	     105.273	     58.0078	        -8.5
     3.06221	           1	     135.352	    -27.9297	       29.75
     3.06118	           1	     156.836	    -10.7422	        25.5
     3.06005	    0.703125	     100.977	    -36.5234	       -42.5
     3.05937	           1	     113.867	    -19.3359	          51
     3.05768	           1	     105.273	    -27.9297	          34
     3.05704	           1	     96.6797	    -19.3359	       29.75
     3.05688	           1	     113.867	    -15.0391	       -59.5
     3.05582	           1	     83.7891	     10.7422	       29.75
     3.05577	           1	     100.977	     32.2266	      -21.25
     3.05516	           1	     143.945	    -36.5234	      -21.25
     3.05473	           1	     83.7891	     36.5234	        -8.5
     3.05385	           1	     126.758	     15.0391	       12.75
     3.05371	           1	     118.164	    -19.3359	       -42.5
      3.0532	           1	     100.977	    -36.5234	      -38.25
     3.05306	           1	     75.1953	     40.8203	         8.5
      3.0523	           1	     70.8984	     27.9297	       -4.25
     3.05168	           1	     92.3828	     49.4141	        -8.5
     3.05017	           1	     96.6797	     53.7109	      -12.75
     3.04866	           1	     131.055	    -15.0391	       12.75
     3.04848	           1	     79.4922	     6.44531	      -29.75
     3.04814	           1	     122.461	     53.7109	      -21.25
     3.04805	           1	     75.1953	     40.8203	       12.75
     3.04731	           1	     88.0859	    -10.7422	      -46.75
      3.0472	           1	     113.867	    -19.3359	         -34
     3.04716	           1	     75.1953	     32.2266	      -12.75
      3.0467	           1	     100.977	     2.14844	       29.75
     3.04555	           1	     83.7891	     15.0391	          34
     3.04506	           1	     70.8984	     19.3359	      -12.75
     3.04487	           1	     148.242	    -23.6328	       29.75
     3.04387	           1	     96.6797	    -36.5234	      -21.25
     3.04252	           1	     131.055	     15.0391	       21.25
     3.04194	           1	     113.867	     40.8203	           0
     3.04134	           1	     143.945	     2.14844	       12.75
     3.03929	           1	     122.461	    -45.1172	         8.5
     3.03905	           1	     92.3828	    -32.2266	       -25.5
       3.039	           1	     139.648	     15.0391	         8.5
     3.03888	           1	     118.164	    -15.0391	        4.25
     3.03886	           1	     156.836	    -6.44531	        25.5
     3.03874	           1	     131.055	    -27.9297	       -42.5
     3.03852	           1	     148.242	    -10.7422	       46.75
     3.03715	           1	     156.836	    -10.7422	      -21.25
     3.03603	           1	     126.758	    -45.1172	      -12.75
     3.03555	           1	     100.977	    -10.7422	       -25.5
     3.03509	           1	     161.133	    -6.44531	         -17
     3.03498	           1	     143.945	     15.0391	       21.25
     3.03484	           1	     122.461	    -6.44531	      -38.25
     3.03484	           1	      109.57	    -23.6328	      -38.25
     3.03471	           1	      109.57	     58.0078	           0
     3.03413	           1	     113.867	    -49.4141	       -4.25
     3.03357	           1	     113.867	     58.0078	       -4.25
     3.03349	           1	     105.273	    -36.5234	      -38.25
     3.03332	           1	     113.867	     27.9297	      -12.75
      3.0331	           1	     79.4922	     40.8203	       12.75
       3.033	           1	     83.7891	     40.8203	       -4.25
     3.03203	           1	     70.8984	     27.9297	           0
     3.03001	           1	     118.164	     58.0078	        -8.5
     3.02985	           1	     148.242	    -15.0391	       21.25
     3.02966	           1	     139.648	     15.0391	       55.25
     3.02954	           1	     152.539	    -19.3359	        25.5
     3.02779	           1	     113.867	     27.9297	        -8.5
      3.0276	           1	      109.57	     10.7422	      -12.75
     3.02753	           1	     113.867	    -19.3359	      -46.75
     3.02696	           1	     122.461	    -32.2266	        -8.5
     3.02601	           1	     152.539	     10.7422	       29.75
     3.02564	           1	     88.0859	     36.5234	         -17
     3.02303	           1	     122.461	     19.3359	       12.75
     3.02249	           1	     96.6797	     23.6328	      -12.75
     3.02218	    0.953125	     139.648	     10.7422	        59.5
      3.0219	           1	     156.836	     15.0391	          34
      3.0213	      0.0625	     88.0859	     32.2266	       55.25
     3.02122	           1	     105.273	    -15.0391	      -55.25
     3.02035	           1	     156.836	    -6.44531	          34
     3.01974	           1	     79.4922	     36.5234	        -8.5
     3.01918	           1	     156.836	     32.2266	      -12.75
     3.01883	           1	     105.273	    -36.5234	      -21.25
     3.01868	           1	     126.758	    -6.44531	          51
     3.01863	           1	     88.0859	    -23.6328	      -38.25
     3.01824	           1	     92.3828	     36.5234	       -4.25
     3.01823	           1	     96.6797	    -2.14844	        4.25
      3.0181	           1	     156.836	     27.9297	       29.75
     3.01809	           1	     143.945	    -10.7422	      -38.25
     3.01763	           1	     161.133	     15.0391	          17
     3.01742	           1	     83.7891	     32.2266	       -25.5
     3.01741	     0.84375	     92.3828	    -23.6328	         -51
      3.0169	           1	     131.055	    -10.7422	         8.5
     3.01639	           1	     148.242	    -23.6328	         -34
     3.01626	           1	     83.7891	     2.14844	        25.5
      3.0154	           1	      109.57	     40.8203	       12.75
      3.0154	           1	     131.055	    -2.14844	        4.25
     3.01456	           1	     105.273	     6.44531	      -21.25
